regime,n,seed,ica_runtime_sec,W_hash,method,draw,status,selection_runtime_sec,total_runtime_sec,ari,exact,partition_exact,threshold_w_used,enumeration_cap_hit,enumeration_timed_out,chosen_is_stable,enumeration_runtime_sec,enumeration_rounds,n_candidates_enumerated,n_stable_candidates,permutation_admissible,min_abs_selected_diagonal
hard,50000,19,0.05473483301466331,8a56459f44a4eed047c72d56ed1181012d4f6897df68288f5343b5ff466300ae,arbitrary_control,0,ok,4.858302418142557e-05,0.054783416038844734,0.0,0.0,0.0,,False,False,,,,,,False,0.0004999670101848665
hard,50000,19,0.05473483301466331,8a56459f44a4eed047c72d56ed1181012d4f6897df68288f5343b5ff466300ae,arbitrary_control,1,ok,2.7749978471547365e-05,0.054762582993134856,0.0,0.0,0.0,,False,False,,,,,,False,0.0007567628019779517
hard,50000,19,0.05473483301466331,8a56459f44a4eed047c72d56ed1181012d4f6897df68288f5343b5ff466300ae,arbitrary_control,2,ok,2.5334011297672987e-05,0.05476016702596098,0.0,0.0,0.0,,False,False,,,,,,False,0.00032758961246167375
hard,50000,19,0.05473483301466331,8a56459f44a4eed047c72d56ed1181012d4f6897df68288f5343b5ff466300ae,arbitrary_control,3,ok,2.4625041987746954e-05,0.054759458056651056,0.0,0.0,0.0,,False,False,,,,,,False,0.0005118352189037002
hard,50000,19,0.05473483301466331,8a56459f44a4eed047c72d56ed1181012d4f6897df68288f5343b5ff466300ae,arbitrary_control,4,ok,2.354203024879098e-05,0.0547583750449121,0.0,0.0,0.0,,False,False,,,,,,False,0.00028983872269247466
hard,50000,19,0.05473483301466331,8a56459f44a4eed047c72d56ed1181012d4f6897df68288f5343b5ff466300ae,ours,0,ok,3.7334044463932514e-05,0.05477216705912724,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,arbitrary_control,0,ok,5.8083038311451674e-05,0.07126495806733146,0.0,0.0,0.0,,False,False,,,,,,False,0.0001689899307346631
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,arbitrary_control,1,ok,2.745899837464094e-05,0.07123433402739465,0.0,0.0,0.0,,False,False,,,,,,False,0.0001689899307346631
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,arbitrary_control,2,ok,2.4833017960190773e-05,0.0712317080469802,0.0,0.0,0.0,,False,False,,,,,,False,0.00030014733917227903
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,arbitrary_control,3,ok,2.454104833304882e-05,0.07123141607735306,0.0,0.0,0.0,,False,False,,,,,,False,8.994413310515044e-05
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,arbitrary_control,4,ok,2.441700780764222e-05,0.07123129203682765,0.0,0.0,0.0,,False,False,,,,,,False,0.000522092772864813
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,ours,0,ok,3.44999716617167e-05,0.07124137500068173,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,enum_first_stable,0,ok,60.000052709074225,60.071259584103245,1.0,1.0,1.0,0.1,False,True,False,60.00003741704859,"[{'threshold': 0.1, 'n_candidates_enumerated': 1020, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",1020.0,0.0,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,enum_uniform_random,0,ok,60.000096292060334,60.071303167089354,1.0,1.0,1.0,0.1,False,True,False,60.00003741704859,"[{'threshold': 0.1, 'n_candidates_enumerated': 1020, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",1020.0,0.0,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,enum_uniform_random,1,ok,60.000052333052736,60.071259208081756,1.0,1.0,1.0,0.1,False,True,False,60.00003741704859,"[{'threshold': 0.1, 'n_candidates_enumerated': 1020, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",1020.0,0.0,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,enum_uniform_random,2,ok,60.000051084090956,60.071257959119976,1.0,1.0,1.0,0.1,False,True,False,60.00003741704859,"[{'threshold': 0.1, 'n_candidates_enumerated': 1020, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",1020.0,0.0,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,enum_uniform_random,3,ok,60.000049376045354,60.071256251074374,1.0,1.0,1.0,0.1,False,True,False,60.00003741704859,"[{'threshold': 0.1, 'n_candidates_enumerated': 1020, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",1020.0,0.0,,
hard,50000,20,0.07120687502902001,0646c8127ee7224389cb2c4c514718a2b8f6fa1ac4a68e9624c2eb76018b5f2c,enum_uniform_random,4,ok,60.0000495420536,60.07125641708262,1.0,1.0,1.0,0.1,False,True,False,60.00003741704859,"[{'threshold': 0.1, 'n_candidates_enumerated': 1020, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",1020.0,0.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,ours,0,ok,5.504197906702757e-05,0.07076020899694413,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,enum_first_stable,0,ok,8.649465833965223,8.7201710009831,1.0,1.0,1.0,0.1,False,False,True,8.649443999980576,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,1.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,enum_uniform_random,0,ok,8.649501000007149,8.720206167025026,1.0,1.0,1.0,0.1,False,False,False,8.649443999980576,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,1.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,enum_uniform_random,1,ok,8.649461124965455,8.720166291983332,1.0,1.0,1.0,0.1,False,False,False,8.649443999980576,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,1.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,enum_uniform_random,2,ok,8.649458166968543,8.72016333398642,1.0,1.0,1.0,0.1,False,False,False,8.649443999980576,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,1.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,enum_uniform_random,3,ok,8.649457582971081,8.720162749988958,1.0,1.0,1.0,0.1,False,False,False,8.649443999980576,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,1.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,enum_uniform_random,4,ok,8.64945650001755,8.720161667035427,1.0,1.0,1.0,0.1,False,False,False,8.649443999980576,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,1.0,,
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,arbitrary_control,0,ok,4.754198016598821e-05,0.07075270899804309,0.0,0.0,0.0,,False,False,,,,,,False,0.0001726763270429137
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,arbitrary_control,1,ok,3.054196713492274e-05,0.07073570898501202,0.0,0.0,0.0,,False,False,,,,,,False,0.000633433248861984
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,arbitrary_control,2,ok,2.516701351851225e-05,0.07073033403139561,0.0,0.0,0.0,,False,False,,,,,,False,0.0009661108768545193
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,arbitrary_control,3,ok,2.4500011932104826e-05,0.0707296670298092,0.0,0.0,0.0,,False,False,,,,,,False,8.770795384463307e-05
hard,50000,21,0.0707051670178771,cd8db5a266abf92288914cf3914a24dc15f3aa2a46ff04c2d4be7f8fdf1e4889,arbitrary_control,4,ok,2.362497616559267e-05,0.0707287919940427,0.0,0.0,0.0,,False,False,,,,,,False,0.00011493733474156368
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,enum_first_stable,0,ok,0.04074370802845806,0.09558304102392867,1.0,1.0,1.0,0.1,False,False,True,0.04074216599110514,"[{'threshold': 0.1, 'n_candidates_enumerated': 360, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",360.0,1.0,,
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,enum_uniform_random,0,ok,0.04076483199605718,0.0956041649915278,1.0,1.0,1.0,0.1,False,False,False,0.04074216599110514,"[{'threshold': 0.1, 'n_candidates_enumerated': 360, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",360.0,1.0,,
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,enum_uniform_random,1,ok,0.04075308301253244,0.09559241600800306,1.0,1.0,1.0,0.1,False,False,False,0.04074216599110514,"[{'threshold': 0.1, 'n_candidates_enumerated': 360, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",360.0,1.0,,
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,enum_uniform_random,2,ok,0.0407524990150705,0.09559183201054111,1.0,1.0,1.0,0.1,False,False,False,0.04074216599110514,"[{'threshold': 0.1, 'n_candidates_enumerated': 360, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",360.0,1.0,,
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,enum_uniform_random,3,ok,0.04075225000269711,0.09559158299816772,1.0,1.0,1.0,0.1,False,False,False,0.04074216599110514,"[{'threshold': 0.1, 'n_candidates_enumerated': 360, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",360.0,1.0,,
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,enum_uniform_random,4,ok,0.04075179103529081,0.09559112403076142,1.0,1.0,1.0,0.1,False,False,False,0.04074216599110514,"[{'threshold': 0.1, 'n_candidates_enumerated': 360, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",360.0,1.0,,
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,arbitrary_control,0,ok,2.970895729959011e-05,0.0548690419527702,0.0,0.0,0.0,,False,False,,,,,,False,0.0003062763843074331
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,arbitrary_control,1,ok,2.4540990125387907e-05,0.054863873985596,0.0,0.0,0.0,,False,False,,,,,,False,0.00011061311264913495
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,arbitrary_control,2,ok,2.3707980290055275e-05,0.05486304097576067,0.0,0.0,0.0,,False,False,,,,,,False,0.00040088343877185066
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,arbitrary_control,3,ok,2.3500004317611456e-05,0.054862832999788225,0.0,0.0,0.0,,False,False,,,,,,False,7.375325149405866e-05
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,arbitrary_control,4,ok,2.3208034690469503e-05,0.05486254103016108,0.0,0.0,0.0,,False,False,,,,,,False,0.0006307059003593865
hard,50000,22,0.05483933299547061,3c5c66add569591479a4c35b62caf95b3d3c39b7b22bca3cf44207fe20eb4b31,ours,0,ok,2.7583970222622156e-05,0.054866916965693235,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,arbitrary_control,0,ok,5.370896542444825e-05,0.0665390839567408,0.027237354085603113,0.0,0.0,,False,False,,,,,,False,0.0007436793122447658
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,arbitrary_control,1,ok,2.6458001229912043e-05,0.06651183299254626,0.0,0.0,0.0,,False,False,,,,,,False,8.877338027737178e-05
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,arbitrary_control,2,ok,2.441700780764222e-05,0.06650979199912399,0.0,0.0,0.0,,False,False,,,,,,False,0.0015679921315445513
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,arbitrary_control,3,ok,2.3500004317611456e-05,0.06650887499563396,0.0,0.0,0.0,,False,False,,,,,,False,7.526828622953341e-05
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,arbitrary_control,4,ok,2.316600875928998e-05,0.06650854100007564,0.0,0.0,0.0,,False,False,,,,,,False,8.877338027737178e-05
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,ours,0,ok,3.5333039704710245e-05,0.06652070803102106,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,enum_first_stable,0,ok,11.346701584057882,11.413186959049199,1.0,1.0,1.0,0.1,False,False,True,11.346691334038042,"[{'threshold': 0.1, 'n_candidates_enumerated': 800, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",800.0,1.0,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,enum_uniform_random,0,ok,11.346725709037855,11.413211084029172,1.0,1.0,1.0,0.1,False,False,False,11.346691334038042,"[{'threshold': 0.1, 'n_candidates_enumerated': 800, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",800.0,1.0,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,enum_uniform_random,1,ok,11.346705417032354,11.41319079202367,1.0,1.0,1.0,0.1,False,False,False,11.346691334038042,"[{'threshold': 0.1, 'n_candidates_enumerated': 800, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",800.0,1.0,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,enum_uniform_random,2,ok,11.346703834016807,11.413189209008124,1.0,1.0,1.0,0.1,False,False,False,11.346691334038042,"[{'threshold': 0.1, 'n_candidates_enumerated': 800, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",800.0,1.0,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,enum_uniform_random,3,ok,11.34670300106518,11.413188376056496,1.0,1.0,1.0,0.1,False,False,False,11.346691334038042,"[{'threshold': 0.1, 'n_candidates_enumerated': 800, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",800.0,1.0,,
hard,50000,23,0.06648537499131635,d39a376cabd6089fae43412c26cd609441cb91a477b5d0b6b0674275b7b0feb7,enum_uniform_random,4,ok,11.346702793031,11.413188168022316,1.0,1.0,1.0,0.1,False,False,False,11.346691334038042,"[{'threshold': 0.1, 'n_candidates_enumerated': 800, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",800.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,ours,0,ok,5.358399357646704e-05,0.055696458963211626,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,enum_first_stable,0,ok,42.40631716599455,42.461960040964186,1.0,1.0,1.0,0.1,False,False,True,42.40631099999882,"[{'threshold': 0.1, 'n_candidates_enumerated': 192, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",192.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,enum_uniform_random,0,ok,42.40636829199502,42.46201116696466,1.0,1.0,1.0,0.1,False,False,False,42.40631099999882,"[{'threshold': 0.1, 'n_candidates_enumerated': 192, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",192.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,enum_uniform_random,1,ok,42.40632387500955,42.46196674997918,1.0,1.0,1.0,0.1,False,False,False,42.40631099999882,"[{'threshold': 0.1, 'n_candidates_enumerated': 192, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",192.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,enum_uniform_random,2,ok,42.406322165974416,42.46196504094405,1.0,1.0,1.0,0.1,False,False,False,42.40631099999882,"[{'threshold': 0.1, 'n_candidates_enumerated': 192, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",192.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,enum_uniform_random,3,ok,42.40632116701454,42.461964041984174,1.0,1.0,1.0,0.1,False,False,False,42.40631099999882,"[{'threshold': 0.1, 'n_candidates_enumerated': 192, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",192.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,enum_uniform_random,4,ok,42.40632116602501,42.461964040994644,1.0,1.0,1.0,0.1,False,False,False,42.40631099999882,"[{'threshold': 0.1, 'n_candidates_enumerated': 192, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",192.0,1.0,,
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,arbitrary_control,0,ok,4.7833018470555544e-05,0.055690707988105714,0.0,0.0,0.0,,False,False,,,,,,False,0.0007925263779354627
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,arbitrary_control,1,ok,2.8333044610917568e-05,0.055671208014246076,0.0,0.0,0.0,,False,False,,,,,,False,0.0008390262329408463
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,arbitrary_control,2,ok,2.5250017642974854e-05,0.055668124987278134,0.0,0.0,0.0,,False,False,,,,,,False,0.00012030275895971092
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,arbitrary_control,3,ok,2.4042034056037664e-05,0.055666917003691196,0.0,0.0,0.0,,False,False,,,,,,False,0.00013225148975118566
hard,50000,24,0.05564287496963516,5b88c2fdb8d41be45b1fd19c8cc6d59e85e9ca709d2513b9be06edf96197cf13,arbitrary_control,4,ok,2.37500062212348e-05,0.055666624975856394,0.0,0.0,0.0,,False,False,,,,,,False,0.0009438454691141454
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,enum_first_stable,0,ok,7.7898615000303835,7.844635541026946,1.0,1.0,1.0,0.1,False,False,True,7.789849125023466,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,2.0,,
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,enum_uniform_random,0,ok,7.789892542001326,7.844666582997888,1.0,1.0,1.0,0.1,False,False,False,7.789849125023466,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,2.0,,
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,enum_uniform_random,1,ok,7.789864042017143,7.844638083013706,1.0,1.0,1.0,0.1,False,False,False,7.789849125023466,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,2.0,,
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,enum_uniform_random,2,ok,7.789862458012067,7.8446364990086295,1.0,1.0,1.0,0.1,False,False,False,7.789849125023466,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,2.0,,
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,enum_uniform_random,3,ok,7.789862291014288,7.84463633201085,1.0,1.0,1.0,0.1,False,False,False,7.789849125023466,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,2.0,,
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,enum_uniform_random,4,ok,7.789861749974079,7.844635790970642,1.0,1.0,1.0,0.1,False,False,False,7.789849125023466,"[{'threshold': 0.1, 'n_candidates_enumerated': 1344, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1344.0,2.0,,
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,arbitrary_control,0,ok,4.5042019337415695e-05,0.054819083015900105,0.0,0.0,0.0,,False,False,,,,,,False,0.002427819238021097
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,arbitrary_control,1,ok,2.600002335384488e-05,0.054800041019916534,0.0,0.0,0.0,,False,False,,,,,,False,0.0004900125303567833
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,arbitrary_control,2,ok,2.4416949599981308e-05,0.05479845794616267,0.0,0.0,0.0,,False,False,,,,,,False,0.00015495336224397645
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,arbitrary_control,3,ok,2.3874978069216013e-05,0.054797915974631906,0.027237354085603113,0.0,0.0,,False,False,,,,,,False,0.00030862604283571956
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,arbitrary_control,4,ok,2.370803849771619e-05,0.054797749035060406,0.0,0.0,0.0,,False,False,,,,,,False,0.0005383248052299912
hard,50000,25,0.05477404099656269,5e31e5075e124cf61ec4a506510776595edc2bcdeb6852bbc0fa9838d73d182d,ours,0,ok,3.625004319474101e-05,0.05481029103975743,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,arbitrary_control,0,ok,5.7792000006884336e-05,0.06708954198984429,0.0,0.0,0.0,,False,False,,,,,,False,0.00018205268229815074
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,arbitrary_control,1,ok,2.9374961741268635e-05,0.06706112495157868,0.0,0.0,0.0,,False,False,,,,,,False,9.02020606687008e-05
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,arbitrary_control,2,ok,2.4916022084653378e-05,0.06705666601192206,0.0,0.0,0.0,,False,False,,,,,,False,0.000486101801721471
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,arbitrary_control,3,ok,2.3917004000395536e-05,0.0670556669938378,0.0,0.0,0.0,,False,False,,,,,,False,0.00030732606106544753
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,arbitrary_control,4,ok,2.358300844207406e-05,0.06705533299827948,0.0,0.0,0.0,,False,False,,,,,,False,0.0004912959127060557
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,ours,0,ok,3.4167023841291666e-05,0.0670659170136787,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,enum_first_stable,0,ok,0.3551955840084702,0.4222273339983076,1.0,1.0,1.0,0.1,False,False,True,0.35519241698784754,"[{'threshold': 0.1, 'n_candidates_enumerated': 576, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",576.0,1.0,,
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,enum_uniform_random,0,ok,0.35521483403863385,0.42224658402847126,1.0,1.0,1.0,0.1,False,False,False,0.35519241698784754,"[{'threshold': 0.1, 'n_candidates_enumerated': 576, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",576.0,1.0,,
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,enum_uniform_random,1,ok,0.3552035839529708,0.4222353339428082,1.0,1.0,1.0,0.1,False,False,False,0.35519241698784754,"[{'threshold': 0.1, 'n_candidates_enumerated': 576, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",576.0,1.0,,
hard,50000,26,0.06703174998983741,1d3c475b650dbec7555bf3b374052924294dd4080e935d2bcd939dea5c8a038c,enum_uniform_random,2,ok,0.3552027919795364,0.4222345419693738,1.0,1.0,1.0,0.1,False,False,False,0.35519241698784754,"[{'threshold': 0.1, 'n_candidates_enumerated': 576, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",576.0,1.0,,
